method,segment_number,start_index,end_index_exclusive,end_index_inclusive,start_time,end_time,length_samples,length_hours,cluster,operation_id,pca_1,pca_2
SlidingWindowSymmetricKL,165,33077,33286,33285,2020-08-17 18:30:00,2020-08-19 05:10:00,209,34.833333333333336,0,OP_001,11.735805068239735,4.94239937734621
SlidingWindowSymmetricKL,166,33286,33515,33514,2020-08-19 05:20:00,2020-08-20 19:20:00,229,38.16666666666666,0,OP_001,17.8640272132442,-2.3122249732087554
SlidingWindowSymmetricKL,167,33515,33704,33703,2020-08-20 19:30:00,2020-08-22 02:50:00,189,31.5,0,OP_001,25.071093456063124,5.55122106766493
SlidingWindowSymmetricKL,168,33704,33937,33936,2020-08-22 03:00:00,2020-08-23 17:40:00,233,38.833333333333336,0,OP_001,11.461789437307456,11.979138014220615
SlidingWindowSymmetricKL,169,33937,34151,34150,2020-08-23 17:50:00,2020-08-25 05:20:00,214,35.666666666666664,0,OP_001,8.794812589265232,1.5330997183097788
SlidingWindowSymmetricKL,170,34151,34295,34294,2020-08-25 05:30:00,2020-08-26 05:20:00,144,24.0,0,OP_001,7.546395769392497,5.521233196527094
SlidingWindowSymmetricKL,171,34295,34440,34439,2020-08-26 05:30:00,2020-08-27 05:30:00,145,24.166666666666668,0,OP_001,9.574920954500595,10.371094210325642
SlidingWindowSymmetricKL,172,34440,34599,34598,2020-08-27 05:40:00,2020-08-28 08:00:00,159,26.5,0,OP_001,8.151115294515241,9.31163820513335
SlidingWindowSymmetricKL,173,34599,34811,34810,2020-08-28 08:10:00,2020-08-29 19:20:00,212,35.333333333333336,0,OP_001,9.374140639466978,8.431312055651386
SlidingWindowSymmetricKL,174,34811,35014,35013,2020-08-29 19:30:00,2020-08-31 05:10:00,203,33.833333333333336,1,OP_002,1.1180692631677807,16.349786320790887
SlidingWindowSymmetricKL,175,35014,35200,35199,2020-08-31 05:20:00,2020-09-01 12:10:00,186,31.0,1,OP_002,-0.1289436354177031,6.645556883782833
SlidingWindowSymmetricKL,176,35200,35448,35447,2020-09-01 12:20:00,2020-09-03 05:30:00,248,41.333333333333336,0,OP_001,5.372538525436235,0.10318547335986923
SlidingWindowSymmetricKL,177,35448,35736,35735,2020-09-03 05:40:00,2020-09-05 05:30:00,288,48.0,0,OP_001,9.590840499177325,4.120862994209004
SlidingWindowSymmetricKL,178,35736,35880,35879,2020-09-05 05:40:00,2020-09-06 05:30:00,144,24.0,1,OP_002,-0.6856270845648087,3.044852713595626
SlidingWindowSymmetricKL,179,35880,36025,36024,2020-09-06 05:40:00,2020-09-07 05:40:00,145,24.166666666666668,0,OP_001,10.99427865404702,0.5397081831424625
SlidingWindowSymmetricKL,180,36025,36169,36168,2020-09-07 05:50:00,2020-09-08 05:40:00,144,24.0,0,OP_001,9.763370738286612,-3.089833212695849
SlidingWindowSymmetricKL,181,36169,36313,36312,2020-09-08 05:50:00,2020-09-09 05:40:00,144,24.0,0,OP_001,13.701167889537698,-0.8900863249616153
SlidingWindowSymmetricKL,182,36313,36458,36457,2020-09-09 05:50:00,2020-09-10 05:50:00,145,24.166666666666668,0,OP_001,15.802957742129717,5.354797548180408
SlidingWindowSymmetricKL,183,36458,36680,36679,2020-09-10 06:00:00,2020-09-11 18:50:00,222,37.0,0,OP_001,9.583062078763966,-6.4439539484406385
SlidingWindowSymmetricKL,184,36680,36889,36888,2020-09-11 19:00:00,2020-09-13 05:40:00,209,34.833333333333336,0,OP_001,9.01473962666978,-2.934319588614945
SlidingWindowSymmetricKL,185,36889,37034,37033,2020-09-13 05:50:00,2020-09-14 05:50:00,145,24.166666666666668,0,OP_001,10.432363736866856,-4.166028821579528
SlidingWindowSymmetricKL,186,37034,37254,37253,2020-09-14 06:00:00,2020-09-15 18:30:00,220,36.66666666666666,0,OP_001,18.24061247817953,-5.466210100814978
SlidingWindowSymmetricKL,187,37254,37468,37467,2020-09-15 18:40:00,2020-09-17 06:10:00,214,35.666666666666664,0,OP_001,10.983128513660402,1.3909104296857346
SlidingWindowSymmetricKL,188,37468,37686,37685,2020-09-17 06:20:00,2020-09-18 18:30:00,218,36.333333333333336,0,OP_001,6.795361913056334,-6.58032656111777
SlidingWindowSymmetricKL,189,37686,37830,37829,2020-09-18 18:40:00,2020-09-19 18:30:00,144,24.0,0,OP_001,6.553237869635209,-13.330760105691581
SlidingWindowSymmetricKL,190,37830,37974,37973,2020-09-19 18:40:00,2020-09-20 18:30:00,144,24.0,0,OP_001,8.18057874001717,-12.910626560069208
SlidingWindowSymmetricKL,191,37974,38118,38117,2020-09-20 18:40:00,2020-09-21 18:30:00,144,24.0,0,OP_001,6.642572945848156,-11.424525496805142
SlidingWindowSymmetricKL,192,38118,38405,38404,2020-09-21 18:40:00,2020-09-23 18:20:00,287,47.833333333333336,0,OP_001,9.353781824443727,-4.329375637120625
SlidingWindowSymmetricKL,193,38405,38577,38576,2020-09-23 18:30:00,2020-09-24 23:00:00,172,28.666666666666668,0,OP_001,9.176726385947878,6.331182870052727
SlidingWindowSymmetricKL,194,38577,38745,38744,2020-09-24 23:10:00,2020-09-26 03:00:00,168,28.0,1,OP_002,1.6674471023062514,14.94406439908293
SlidingWindowSymmetricKL,195,38745,38907,38906,2020-09-26 03:10:00,2020-09-27 06:00:00,162,27.0,1,OP_002,-14.134536440824876,6.394498813464277
SlidingWindowSymmetricKL,196,38907,39078,39077,2020-09-27 06:10:00,2020-09-28 10:30:00,171,28.5,1,OP_002,-5.07505680764341,-1.9582752800724306
SlidingWindowSymmetricKL,197,39078,39268,39267,2020-09-28 10:40:00,2020-09-29 18:10:00,190,31.666666666666668,0,OP_001,5.725209351120947,-2.9726734119255167
SlidingWindowSymmetricKL,198,39268,39509,39508,2020-09-29 18:20:00,2020-10-01 10:20:00,241,40.16666666666666,1,OP_002,-4.114418236065852,-4.340291036640495
SlidingWindowSymmetricKL,199,39509,39699,39698,2020-10-01 10:30:00,2020-10-02 18:00:00,190,31.666666666666668,0,OP_001,9.75372569341837,-0.5739027634184866
SlidingWindowSymmetricKL,200,39699,39916,39915,2020-10-02 18:10:00,2020-10-04 06:10:00,217,36.16666666666666,1,OP_002,-2.399421007080508,2.0681265566907707
SlidingWindowSymmetricKL,201,39916,40088,40087,2020-10-04 06:20:00,2020-10-05 10:50:00,172,28.666666666666668,0,OP_001,5.974442128170513,5.728608981483154
SlidingWindowSymmetricKL,202,40088,40350,40349,2020-10-05 11:00:00,2020-10-07 06:30:00,262,43.66666666666666,1,OP_002,1.0242684818463914,10.492438458820978
SlidingWindowSymmetricKL,203,40350,40612,40611,2020-10-07 06:40:00,2020-10-09 02:10:00,262,43.66666666666666,1,OP_002,-3.9928567445546084,3.8851129653545677
SlidingWindowSymmetricKL,204,40612,40782,40781,2020-10-09 02:20:00,2020-10-10 06:30:00,170,28.33333333333333,1,OP_002,-10.059330757682323,13.01761979451767
SlidingWindowSymmetricKL,205,40782,40927,40926,2020-10-10 06:40:00,2020-10-11 06:40:00,145,24.166666666666668,1,OP_002,-4.513614090273711,-1.7454908698752676
SlidingWindowSymmetricKL,206,40927,41139,41138,2020-10-11 06:50:00,2020-10-12 18:00:00,212,35.333333333333336,1,OP_002,-2.0564487034512813,-2.9527056992261205
SlidingWindowSymmetricKL,207,41139,41322,41321,2020-10-12 18:10:00,2020-10-14 00:30:00,183,30.5,1,OP_002,-4.525699334023274,-3.0593103859311714
SlidingWindowSymmetricKL,208,41322,41645,41644,2020-10-14 00:40:00,2020-10-16 06:20:00,323,53.833333333333336,1,OP_002,-19.08993576223214,12.96740641149647
SlidingWindowSymmetricKL,209,41645,41826,41825,2020-10-16 06:30:00,2020-10-17 12:30:00,181,30.166666666666668,1,OP_002,-8.567548970251687,6.989827388082971
SlidingWindowSymmetricKL,210,41826,41998,41997,2020-10-17 12:40:00,2020-10-18 17:10:00,172,28.666666666666668,1,OP_002,-2.7949552534356257,9.243213832364866
SlidingWindowSymmetricKL,211,41998,42143,42142,2020-10-18 17:20:00,2020-10-19 17:20:00,145,24.166666666666668,1,OP_002,0.6998929861241037,4.273105688771724
SlidingWindowSymmetricKL,212,42143,42288,42287,2020-10-19 17:30:00,2020-10-20 17:30:00,145,24.166666666666668,1,OP_002,-4.585558437499979,-10.67724415516547
SlidingWindowSymmetricKL,213,42288,42575,42574,2020-10-20 17:40:00,2020-10-22 17:20:00,287,47.833333333333336,1,OP_002,-1.4917109547419434,0.11530609766696207
SlidingWindowSymmetricKL,214,42575,42800,42799,2020-10-22 17:30:00,2020-10-24 06:50:00,225,37.5,1,OP_002,-5.5866049209877895,6.5824951951614725
SlidingWindowSymmetricKL,215,42800,42944,42943,2020-10-24 07:00:00,2020-10-25 06:50:00,144,24.0,1,OP_002,-1.0100614625253632,-1.178528544855204
SlidingWindowSymmetricKL,216,42944,43137,43136,2020-10-25 07:00:00,2020-10-26 15:00:00,193,32.166666666666664,1,OP_002,1.4355886536588762,10.869018301988609
SlidingWindowSymmetricKL,217,43137,43293,43292,2020-10-26 15:10:00,2020-10-27 17:00:00,156,26.0,1,OP_002,-4.855984530592252,6.506362507847672
SlidingWindowSymmetricKL,218,43293,43438,43437,2020-10-27 17:10:00,2020-10-28 17:10:00,145,24.166666666666668,1,OP_002,-8.564548599633808,4.9557237821866105
SlidingWindowSymmetricKL,219,43438,43606,43605,2020-10-28 17:20:00,2020-10-29 21:10:00,168,28.0,1,OP_002,-10.241959198678707,12.914145705680198
SlidingWindowSymmetricKL,220,43606,43965,43964,2020-10-29 21:20:00,2020-11-01 09:00:00,359,59.833333333333336,1,OP_002,-8.255287000971174,5.69866893395958
SlidingWindowSymmetricKL,221,43965,44200,44199,2020-11-01 09:10:00,2020-11-03 00:10:00,235,39.16666666666666,1,OP_002,-4.064468061791944,4.663828254027766
SlidingWindowSymmetricKL,222,44200,44387,44386,2020-11-03 00:20:00,2020-11-04 07:20:00,187,31.166666666666668,1,OP_002,-6.355676014150739,4.846778029166931
SlidingWindowSymmetricKL,223,44387,44674,44673,2020-11-04 07:30:00,2020-11-06 07:10:00,287,47.833333333333336,1,OP_002,-8.00049659735943,-11.102398860022383
SlidingWindowSymmetricKL,224,44674,44834,44833,2020-11-06 07:20:00,2020-11-07 09:50:00,160,26.666666666666668,1,OP_002,-9.599967083628234,-11.862593641416147
SlidingWindowSymmetricKL,225,44834,45020,45019,2020-11-07 10:00:00,2020-11-08 16:50:00,186,31.0,1,OP_002,-4.987689823680968,-11.54637254719975
SlidingWindowSymmetricKL,226,45020,45164,45163,2020-11-08 17:00:00,2020-11-09 16:50:00,144,24.0,1,OP_002,-10.768916134350224,-9.3044085784712
SlidingWindowSymmetricKL,227,45164,45308,45307,2020-11-09 17:00:00,2020-11-10 16:50:00,144,24.0,1,OP_002,-10.63473005241492,-6.081639054763523
SlidingWindowSymmetricKL,228,45308,45539,45538,2020-11-10 17:00:00,2020-11-12 07:20:00,231,38.5,1,OP_002,-14.044227084293517,-4.275598891457982
SlidingWindowSymmetricKL,229,45539,45683,45682,2020-11-12 07:30:00,2020-11-13 07:20:00,144,24.0,1,OP_002,-7.365402908190153,-6.692207202793886
SlidingWindowSymmetricKL,230,45683,45829,45828,2020-11-13 07:30:00,2020-11-14 07:40:00,146,24.33333333333333,1,OP_002,-7.450346940751288,-1.6065002837525204
SlidingWindowSymmetricKL,231,45829,46072,46071,2020-11-14 07:50:00,2020-11-16 00:10:00,243,40.5,1,OP_002,-2.9187103349179546,-2.2773052070097064
SlidingWindowSymmetricKL,232,46072,46261,46260,2020-11-16 00:20:00,2020-11-17 07:40:00,189,31.5,1,OP_002,-5.797301981655876,10.010115730921509
SlidingWindowSymmetricKL,233,46261,46459,46458,2020-11-17 07:50:00,2020-11-18 16:40:00,198,33.0,1,OP_002,-4.649483404506213,4.992451873236936
SlidingWindowSymmetricKL,234,46459,46605,46604,2020-11-18 16:50:00,2020-11-19 17:00:00,146,24.33333333333333,1,OP_002,-10.895243148963917,8.686856899943432
SlidingWindowSymmetricKL,235,46605,46855,46854,2020-11-19 17:10:00,2020-11-21 10:40:00,250,41.66666666666666,1,OP_002,-14.747115367042502,-3.7988148994360555
SlidingWindowSymmetricKL,236,46855,47127,47126,2020-11-21 10:50:00,2020-11-23 08:00:00,272,45.333333333333336,1,OP_002,-13.492485193852282,7.76014169092886
SlidingWindowSymmetricKL,237,47127,47322,47321,2020-11-23 08:10:00,2020-11-24 16:30:00,195,32.5,1,OP_002,-9.0785879726425,-10.169009873130003
SlidingWindowSymmetricKL,238,47322,47466,47465,2020-11-24 16:40:00,2020-11-25 16:30:00,144,24.0,1,OP_002,-11.262271239916787,-8.832452200029131
SlidingWindowSymmetricKL,239,47466,47754,47753,2020-11-25 16:40:00,2020-11-27 16:30:00,288,48.0,1,OP_002,-14.979505662643849,-6.824130908206589
SlidingWindowSymmetricKL,240,47754,48041,48040,2020-11-27 16:40:00,2020-11-29 16:20:00,287,47.833333333333336,1,OP_002,-12.905774474140957,-0.20301486832602358
SlidingWindowSymmetricKL,241,48041,48227,48226,2020-11-29 16:30:00,2020-11-30 23:20:00,186,31.0,1,OP_002,-9.716013700031082,-1.5664121900652292
SlidingWindowSymmetricKL,242,48227,48479,48478,2020-11-30 23:30:00,2020-12-02 17:20:00,252,42.0,1,OP_002,-18.757389700826604,3.45992309178458
SlidingWindowSymmetricKL,243,48479,48760,48759,2020-12-02 17:30:00,2020-12-04 16:10:00,281,46.833333333333336,1,OP_002,-18.042447606340875,-2.171848207872382
SlidingWindowSymmetricKL,244,48760,48912,48911,2020-12-04 16:20:00,2020-12-05 17:30:00,152,25.33333333333333,1,OP_002,-14.442220820599188,-3.199387393741402
SlidingWindowSymmetricKL,245,48912,49144,49143,2020-12-05 17:40:00,2020-12-07 08:10:00,232,38.66666666666666,1,OP_002,-18.081411239313308,2.110768599128306
SlidingWindowSymmetricKL,246,49144,49408,49407,2020-12-07 08:20:00,2020-12-09 04:10:00,264,44.0,1,OP_002,-12.517924594423048,-3.8942843381442938
SlidingWindowSymmetricKL,247,49408,49572,49571,2020-12-09 04:20:00,2020-12-10 07:30:00,164,27.33333333333333,1,OP_002,-18.759895685246235,0.14999387536961128
SlidingWindowSymmetricKL,248,49572,49853,49852,2020-12-10 07:40:00,2020-12-12 06:20:00,281,46.833333333333336,1,OP_002,-15.659810715025161,7.023108488917288
SlidingWindowSymmetricKL,249,49853,50152,50151,2020-12-12 06:30:00,2020-12-14 08:10:00,299,49.833333333333336,1,OP_002,-14.88253746930028,2.470670137113631
SlidingWindowSymmetricKL,250,50152,50340,50339,2020-12-14 08:20:00,2020-12-15 15:30:00,188,31.33333333333333,1,OP_002,-11.66698633949113,-2.7097251290651316
SlidingWindowSymmetricKL,251,50340,50585,50584,2020-12-15 15:40:00,2020-12-17 08:20:00,245,40.833333333333336,1,OP_002,-14.395400019301254,2.210676784554322
SlidingWindowSymmetricKL,252,50585,50729,50728,2020-12-17 08:30:00,2020-12-18 08:20:00,144,24.0,1,OP_002,-11.32159188429505,-7.35133594379709
SlidingWindowSymmetricKL,253,50729,50921,50920,2020-12-18 08:30:00,2020-12-19 16:20:00,192,32.0,1,OP_002,-10.289153834796096,-8.226767711112275
SlidingWindowSymmetricKL,254,50921,51088,51087,2020-12-19 16:30:00,2020-12-20 20:10:00,167,27.83333333333333,1,OP_002,-16.92307025100468,-0.08384616734984002
SlidingWindowSymmetricKL,255,51088,51236,51235,2020-12-20 20:20:00,2020-12-21 20:50:00,148,24.666666666666668,1,OP_002,-13.68901113779194,-4.0670733677910045
SlidingWindowSymmetricKL,256,51236,51530,51529,2020-12-21 21:00:00,2020-12-23 21:50:00,294,49.0,1,OP_002,-9.747092016673157,7.6114885085155946
SlidingWindowSymmetricKL,257,51530,51686,51685,2020-12-23 22:00:00,2020-12-24 23:50:00,156,26.0,1,OP_002,-11.159986874464023,3.686301125349769
SlidingWindowSymmetricKL,258,51686,51880,51879,2020-12-25 00:00:00,2020-12-26 08:10:00,194,32.333333333333336,1,OP_002,-19.065567739966685,3.3755887318487714
SlidingWindowSymmetricKL,259,51880,52251,52250,2020-12-26 08:20:00,2020-12-28 22:00:00,371,61.833333333333336,1,OP_002,-19.436755782724635,8.249770490098856
SlidingWindowSymmetricKL,260,52251,52505,52504,2020-12-28 22:10:00,2020-12-30 16:20:00,254,42.333333333333336,1,OP_002,-16.05918260178134,-0.5727998510515814
SlidingWindowSymmetricKL,261,52505,52695,52694,2020-12-30 16:30:00,2021-01-01 00:00:00,190,31.666666666666668,1,OP_002,-15.070735251953804,0.42785563373372393
